CustomerID,Name,DOB,Gender,Country,Segment,CustomerSince
CUST0739,Customer Name 739,1965-03-03,Other,Singapore,SME,2024-05-08
CUST0740,Customer Name 740,2000-04-16,Other,India,Youth,2016-03-30
CUST0741,Customer Name 741,2002-09-07,F,France,Retail,2019-12-12
CUST0742,Customer Name 742,1976-07-11,Other,UK,Youth,2016-02-23
CUST0743,Customer Name 743,1966-12-07,Other,USA,Corporate,2019-04-07
CUST0744,Customer Name 744,1980-07-09,Other,Australia,SME,2016-09-02
CUST0745,Customer Name 745,2000-11-09,Other,Australia,Youth,2018-05-11
CUST0746,Customer Name 746,1968-03-27,Other,Singapore,Corporate,2024-11-16
CUST0747,Customer Name 747,1998-07-06,F,Germany,Retail,2023-04-16
CUST0748,Customer Name 748,1962-10-17,Other,USA,Retail,2020-08-17
CUST0749,Customer Name 749,1983-08-17,F,UK,VIP,2021-01-28
CUST0750,Customer Name 750,1996-04-02,M,Germany,Corporate,2017-03-07
CUST0751,Customer Name 751,1989-02-24,F,USA,Corporate,2018-12-28
CUST0752,Customer Name 752,2005-01-06,M,Canada,Youth,2016-09-13
CUST0753,Customer Name 753,1985-03-20,F,France,SME,2019-11-07
CUST0754,Customer Name 754,1964-09-09,F,USA,SME,2025-07-16
CUST0755,Customer Name 755,1994-06-06,Other,Australia,VIP,2016-03-09
CUST0756,Customer Name 756,2004-01-24,F,Canada,VIP,2018-04-17
CUST0757,Customer Name 757,1983-03-22,F,India,VIP,2020-05-28
CUST0758,Customer Name 758,1960-11-10,Other,UK,Corporate,2023-04-08
CUST0759,Customer Name 759,1988-08-01,M,Germany,Retail,2022-09-01
CUST0760,Customer Name 760,1993-05-11,F,Canada,Retail,2020-08-02
CUST0761,Customer Name 761,1967-03-08,Other,Australia,Youth,2025-06-26
CUST0762,Customer Name 762,1989-07-02,M,India,SME,2020-03-14
CUST0763,Customer Name 763,1984-08-24,F,France,SME,2024-12-08
CUST0764,Customer Name 764,2003-04-02,F,India,Youth,2017-08-04
CUST0765,Customer Name 765,1991-04-14,F,Canada,Corporate,2024-08-15
CUST0766,Customer Name 766,1970-05-30,M,UK,Retail,2024-08-23
CUST0767,Customer Name 767,1989-08-20,M,France,VIP,2021-03-14
CUST0768,Customer Name 768,1971-12-26,F,USA,Retail,2020-05-19
CUST0769,Customer Name 769,1995-07-04,F,UK,Youth,2022-04-15
CUST0770,Customer Name 770,2004-04-06,M,India,Retail,2017-11-13
CUST0771,Customer Name 771,1978-05-18,Other,Australia,VIP,2015-01-31
CUST0772,Customer Name 772,2001-11-29,M,UK,SME,2020-04-30
CUST0773,Customer Name 773,1996-08-15,Other,France,Youth,2019-03-10
CUST0774,Customer Name 774,1992-11-25,Other,India,Corporate,2018-10-08
CUST0775,Customer Name 775,1991-08-20,Other,France,Retail,2025-11-26
CUST0776,Customer Name 776,1989-08-22,F,USA,Retail,2022-06-02
CUST0777,Customer Name 777,2000-04-26,F,Germany,Corporate,2019-09-16
CUST0778,Customer Name 778,1978-04-07,Other,Singapore,Corporate,2021-02-11
CUST0779,Customer Name 779,1981-12-06,Other,Singapore,VIP,2017-04-14
CUST0780,Customer Name 780,1976-09-14,Other,Australia,Retail,2020-08-22
CUST0781,Customer Name 781,1965-11-24,M,France,Youth,2023-03-02
CUST0782,Customer Name 782,1978-12-24,F,India,Retail,2022-11-16
CUST0783,Customer Name 783,1990-09-04,Other,India,VIP,2022-07-30
CUST0784,Customer Name 784,1976-08-05,Other,Canada,Youth,2021-02-07
CUST0785,Customer Name 785,1991-08-16,M,India,Youth,2020-03-13
CUST0786,Customer Name 786,1998-10-11,F,UK,Youth,2023-04-14
CUST0787,Customer Name 787,2001-07-13,Other,Germany,VIP,2024-05-20
CUST0788,Customer Name 788,2005-06-20,F,Australia,Retail,2016-11-07
CUST0789,Customer Name 789,1985-10-15,Other,UK,SME,2017-12-28
CUST0790,Customer Name 790,1982-11-22,M,UK,Youth,2025-12-25
CUST0791,Customer Name 791,1961-12-14,M,Germany,Corporate,2025-04-27
CUST0792,Customer Name 792,1993-08-21,F,Canada,VIP,2016-05-24
CUST0793,Customer Name 793,1982-02-12,M,India,Youth,2019-10-10
CUST0794,Customer Name 794,1972-05-16,F,Canada,VIP,2017-05-19
CUST0795,Customer Name 795,1993-03-06,Other,India,Corporate,2024-02-29
CUST0796,Customer Name 796,1974-06-08,M,France,Youth,2018-05-05
CUST0797,Customer Name 797,1984-02-23,Other,France,Retail,2019-06-24
CUST0798,Customer Name 798,1977-07-31,Other,UK,VIP,2025-08-29
CUST0799,Customer Name 799,1983-02-28,M,UK,Youth,2016-04-20
CUST0800,Customer Name 800,1979-01-11,M,USA,Youth,2016-04-13
CUST0801,Customer Name 801,2000-07-26,M,Germany,VIP,2015-04-26
CUST0802,Customer Name 802,1978-10-19,Other,Singapore,Corporate,2023-08-18
CUST0803,Customer Name 803,1997-10-27,F,France,VIP,2025-09-29
CUST0804,Customer Name 804,1960-09-09,F,Germany,SME,2015-07-13
CUST0805,Customer Name 805,1995-02-26,Other,UK,Retail,2024-11-24
CUST0806,Customer Name 806,1972-12-31,Other,Canada,Corporate,2024-11-06
CUST0807,Customer Name 807,1965-10-28,Other,UK,Retail,2021-11-22
CUST0808,Customer Name 808,1976-06-03,M,Canada,Retail,2025-01-14
CUST0809,Customer Name 809,1987-08-28,F,India,VIP,2018-08-15
CUST0810,Customer Name 810,1993-03-31,F,Singapore,SME,2015-08-16
CUST0811,Customer Name 811,1997-10-11,F,India,Youth,2024-05-20
CUST0812,Customer Name 812,1976-05-09,F,UK,SME,2019-06-08
CUST0813,Customer Name 813,1992-05-25,F,USA,Corporate,2024-03-31
CUST0814,Customer Name 814,2003-12-15,F,UK,SME,2024-03-07
CUST0815,Customer Name 815,1993-05-26,Other,France,Retail,2023-01-12
CUST0816,Customer Name 816,1990-07-01,Other,UK,Youth,2017-07-12
CUST0817,Customer Name 817,1961-03-04,M,France,SME,2021-03-23
CUST0818,Customer Name 818,1966-05-01,Other,India,Youth,2021-09-04
CUST0819,Customer Name 819,1980-01-09,Other,USA,SME,2018-10-19
CUST0820,Customer Name 820,1975-01-29,F,Germany,Youth,2025-01-11
CUST0821,Customer Name 821,1987-07-09,M,India,SME,2019-12-14
CUST0822,Customer Name 822,1976-07-22,F,India,Corporate,2017-04-11
CUST0823,Customer Name 823,1980-11-01,M,UK,Youth,2022-11-27
CUST0824,Customer Name 824,2005-03-07,Other,Australia,VIP,2023-07-11
CUST0825,Customer Name 825,1999-07-29,Other,Canada,Retail,2023-09-07
CUST0826,Customer Name 826,1985-02-10,F,India,Youth,2016-07-16
CUST0827,Customer Name 827,1992-03-15,F,Canada,Retail,2021-10-01
CUST0828,Customer Name 828,1997-08-30,F,Canada,SME,2021-03-10
CUST0829,Customer Name 829,1996-02-17,Other,Germany,SME,2023-07-18
CUST0830,Customer Name 830,1983-05-24,Other,Germany,SME,2015-03-07
CUST0831,Customer Name 831,1988-12-14,Other,Germany,SME,2019-01-24
CUST0832,Customer Name 832,1997-06-14,M,Singapore,SME,2025-06-12
CUST0833,Customer Name 833,1982-07-05,F,Canada,Corporate,2017-10-27
CUST0834,Customer Name 834,1983-12-10,M,UK,Retail,2023-09-30
CUST0835,Customer Name 835,1990-11-16,Other,Canada,Youth,2017-05-22
CUST0836,Customer Name 836,1978-06-08,Other,India,Corporate,2022-08-04
CUST0837,Customer Name 837,1980-11-12,M,Germany,Corporate,2017-09-16
CUST0838,Customer Name 838,1977-02-08,F,India,Corporate,2018-01-18
CUST0839,Customer Name 839,1975-09-09,F,Germany,Corporate,2024-08-20
CUST0840,Customer Name 840,1968-03-17,Other,Singapore,Corporate,2024-08-16
CUST0841,Customer Name 841,1973-02-07,Other,UK,Retail,2017-06-27
CUST0842,Customer Name 842,1981-06-21,Other,France,Youth,2023-03-24
CUST0843,Customer Name 843,1968-02-19,F,Germany,Retail,2021-02-07
CUST0844,Customer Name 844,1996-06-18,M,Australia,Youth,2015-09-09
CUST0845,Customer Name 845,1972-08-06,Other,Singapore,Corporate,2018-09-21
CUST0846,Customer Name 846,1973-01-12,Other,Australia,Corporate,2023-04-19
CUST0847,Customer Name 847,1974-09-22,M,Singapore,SME,2018-12-11
CUST0848,Customer Name 848,1992-12-12,F,UK,VIP,2016-01-26
CUST0849,Customer Name 849,1978-10-25,Other,Canada,VIP,2019-07-01
CUST0850,Customer Name 850,2000-02-14,F,Germany,Retail,2021-04-14
CUST0851,Customer Name 851,1995-09-13,Other,USA,Retail,2018-12-25
CUST0852,Customer Name 852,2000-08-11,F,India,Youth,2015-09-24
CUST0853,Customer Name 853,1979-04-04,M,France,SME,2018-07-08
CUST0854,Customer Name 854,1966-11-03,Other,India,Youth,2023-10-24
CUST0855,Customer Name 855,1973-03-17,Other,France,SME,2021-02-22
CUST0856,Customer Name 856,1980-02-28,Other,Singapore,VIP,2021-08-08
CUST0857,Customer Name 857,1975-06-25,Other,France,VIP,2022-12-28
CUST0858,Customer Name 858,1984-07-22,Other,India,SME,2022-09-26
CUST0859,Customer Name 859,1972-03-18,M,Canada,Youth,2015-10-16
CUST0860,Customer Name 860,1980-07-26,Other,Germany,Retail,2015-09-05
CUST0861,Customer Name 861,1960-12-17,Other,France,SME,2020-07-06
CUST0862,Customer Name 862,1996-05-06,F,Australia,SME,2016-10-03
CUST0863,Customer Name 863,1968-08-12,Other,Singapore,SME,2023-11-14
CUST0864,Customer Name 864,1978-09-01,F,France,Youth,2025-10-11
CUST0865,Customer Name 865,1963-02-05,M,Canada,Retail,2019-08-27
CUST0866,Customer Name 866,1963-09-17,F,India,Youth,2019-06-25
CUST0867,Customer Name 867,1997-08-27,F,France,Corporate,2024-11-04
CUST0868,Customer Name 868,1979-11-18,M,Germany,Corporate,2024-04-05
CUST0869,Customer Name 869,1968-08-04,M,Singapore,SME,2024-09-12
CUST0870,Customer Name 870,2003-05-29,F,Australia,SME,2017-12-16
CUST0871,Customer Name 871,1993-05-27,F,France,SME,2021-05-29
CUST0872,Customer Name 872,1966-12-24,M,India,Retail,2021-06-10
CUST0873,Customer Name 873,1960-10-31,M,Germany,Retail,2021-03-19
CUST0874,Customer Name 874,1999-01-24,M,India,SME,2024-12-30
CUST0875,Customer Name 875,1979-05-08,M,France,Retail,2016-04-28
CUST0876,Customer Name 876,1991-12-10,M,UK,VIP,2023-10-16
CUST0877,Customer Name 877,1992-07-29,F,Australia,SME,2019-04-13
CUST0878,Customer Name 878,1989-12-21,M,Canada,VIP,2021-05-27
CUST0879,Customer Name 879,1983-03-09,Other,USA,Youth,2018-10-17
CUST0880,Customer Name 880,1972-07-18,Other,Singapore,VIP,2023-10-14
CUST0881,Customer Name 881,1963-06-30,Other,Australia,Youth,2021-11-26
CUST0882,Customer Name 882,1977-03-07,Other,Singapore,Youth,2021-01-01
CUST0883,Customer Name 883,1992-07-05,M,Germany,SME,2020-11-13
CUST0884,Customer Name 884,1967-10-06,Other,UK,SME,2023-04-14
CUST0885,Customer Name 885,1964-06-12,F,India,Youth,2023-03-15
CUST0886,Customer Name 886,1987-04-08,Other,Singapore,Retail,2025-04-12
CUST0887,Customer Name 887,1993-06-18,M,Canada,Corporate,2015-02-10
CUST0888,Customer Name 888,1965-01-15,Other,Germany,VIP,2023-07-16
CUST0889,Customer Name 889,1999-04-07,F,Australia,Youth,2017-05-13
CUST0890,Customer Name 890,2002-10-31,M,Germany,Corporate,2022-06-26
CUST0891,Customer Name 891,1963-08-25,M,Canada,SME,2017-10-26
CUST0892,Customer Name 892,1970-04-29,M,India,SME,2018-11-30
CUST0893,Customer Name 893,1970-02-25,Other,India,Youth,2016-04-24
CUST0894,Customer Name 894,1998-04-20,Other,UK,Retail,2023-10-03
CUST0895,Customer Name 895,1980-09-03,M,Singapore,Youth,2025-12-12
CUST0896,Customer Name 896,1965-10-18,Other,Singapore,VIP,2019-10-11
CUST0897,Customer Name 897,1976-11-20,F,India,Corporate,2018-08-07
CUST0898,Customer Name 898,1968-01-23,M,India,Retail,2017-07-22
CUST0899,Customer Name 899,1997-12-22,F,USA,Youth,2018-03-07
CUST0900,Customer Name 900,1988-04-27,F,France,VIP,2017-09-04
CUST0901,Customer Name 901,2001-04-05,Other,UK,VIP,2021-02-28
CUST0902,Customer Name 902,2000-07-25,Other,UK,Retail,2025-03-29
CUST0903,Customer Name 903,2002-01-30,M,Australia,VIP,2017-01-05
CUST0904,Customer Name 904,1975-05-11,F,France,VIP,2018-12-02
CUST0905,Customer Name 905,1995-07-24,Other,Canada,VIP,2022-01-20
CUST0906,Customer Name 906,1985-11-19,F,USA,VIP,2020-08-13
CUST0907,Customer Name 907,1990-08-28,Other,India,Youth,2016-12-05
CUST0908,Customer Name 908,1990-02-15,F,France,Retail,2023-03-12
CUST0909,Customer Name 909,1980-03-26,M,India,Corporate,2023-02-23
CUST0910,Customer Name 910,2000-01-18,Other,UK,Corporate,2023-02-24
CUST0911,Customer Name 911,1989-03-07,M,USA,VIP,2018-08-02
CUST0912,Customer Name 912,1980-10-12,F,UK,Youth,2025-01-19
CUST0913,Customer Name 913,1998-09-11,F,Germany,VIP,2017-09-28
CUST0914,Customer Name 914,2002-04-05,M,Australia,VIP,2021-12-28
CUST0915,Customer Name 915,1964-02-06,F,Australia,Youth,2015-05-20
CUST0916,Customer Name 916,2001-06-26,Other,Singapore,SME,2019-02-23
CUST0917,Customer Name 917,1966-10-02,Other,France,Retail,2015-09-26
CUST0918,Customer Name 918,1974-02-20,F,India,Corporate,2017-03-05
CUST0919,Customer Name 919,2002-07-26,F,Singapore,Youth,2024-10-03
CUST0920,Customer Name 920,1974-05-12,F,Canada,Corporate,2025-01-28
CUST0921,Customer Name 921,1978-01-03,F,France,Youth,2017-09-28
CUST0922,Customer Name 922,2004-12-10,Other,USA,Youth,2017-04-17
CUST0923,Customer Name 923,1965-07-10,Other,Singapore,SME,2025-09-16
CUST0924,Customer Name 924,1970-09-08,F,UK,VIP,2023-09-21
CUST0925,Customer Name 925,1976-04-27,M,Germany,Retail,2015-09-01
CUST0926,Customer Name 926,1971-10-30,M,India,SME,2024-09-25
CUST0927,Customer Name 927,1997-07-24,Other,UK,Corporate,2017-07-01
CUST0928,Customer Name 928,1965-02-08,M,UK,Retail,2015-12-14
CUST0929,Customer Name 929,1970-08-26,F,Canada,VIP,2017-10-30
CUST0930,Customer Name 930,1960-03-07,M,France,SME,2019-05-24
CUST0931,Customer Name 931,1987-10-19,Other,Germany,Youth,2018-01-23
CUST0932,Customer Name 932,1990-08-28,F,France,Corporate,2023-10-16
CUST0933,Customer Name 933,2000-05-29,F,Singapore,SME,2021-11-24
CUST0934,Customer Name 934,1991-12-23,Other,Australia,SME,2025-03-13
CUST0935,Customer Name 935,1979-10-27,M,Singapore,Retail,2024-08-03
CUST0936,Customer Name 936,1962-03-22,Other,France,Corporate,2025-11-06
CUST0937,Customer Name 937,1975-10-02,Other,Singapore,Corporate,2015-04-26
CUST0938,Customer Name 938,1979-08-09,M,UK,Corporate,2019-10-28
CUST0939,Customer Name 939,1979-03-29,F,Singapore,Retail,2016-06-16
CUST0940,Customer Name 940,1990-11-24,M,Singapore,Corporate,2018-09-07
CUST0941,Customer Name 941,1964-11-04,M,France,Retail,2022-08-23
CUST0942,Customer Name 942,1975-11-19,F,UK,Youth,2025-04-26
CUST0943,Customer Name 943,1978-01-01,F,Germany,Retail,2023-01-08
CUST0944,Customer Name 944,2002-07-14,Other,USA,VIP,2023-03-12
CUST0945,Customer Name 945,2000-02-19,M,UK,Corporate,2017-11-25
CUST0946,Customer Name 946,2004-12-28,F,USA,VIP,2018-09-25
CUST0947,Customer Name 947,1973-06-17,M,France,VIP,2021-12-27
CUST0948,Customer Name 948,1988-12-05,M,UK,Youth,2025-03-22
CUST0949,Customer Name 949,1967-10-23,F,Canada,SME,2017-06-05
CUST0950,Customer Name 950,1997-01-21,F,Australia,Youth,2024-11-29
CUST0951,Customer Name 951,1975-04-19,M,Canada,Retail,2018-02-04
CUST0952,Customer Name 952,2004-01-27,F,Canada,Retail,2025-08-08
CUST0953,Customer Name 953,1970-02-20,M,France,Corporate,2023-09-10
CUST0954,Customer Name 954,1978-01-28,F,India,VIP,2019-07-02
CUST0955,Customer Name 955,1969-09-05,Other,Singapore,Youth,2017-11-08
CUST0956,Customer Name 956,1964-11-09,F,Australia,SME,2020-10-30
CUST0957,Customer Name 957,1964-01-22,M,India,Youth,2022-09-18
CUST0958,Customer Name 958,1971-04-17,F,Canada,Corporate,2025-02-23
CUST0959,Customer Name 959,1980-12-06,M,Canada,Youth,2025-01-17
CUST0960,Customer Name 960,2000-06-28,F,India,SME,2016-03-03
CUST0961,Customer Name 961,1998-09-25,M,India,SME,2018-11-29
CUST0962,Customer Name 962,1979-08-22,M,USA,VIP,2021-06-08
CUST0963,Customer Name 963,1989-11-19,F,Australia,VIP,2021-07-23
CUST0964,Customer Name 964,1968-06-17,M,Singapore,Corporate,2017-04-01
CUST0965,Customer Name 965,1991-11-23,Other,India,VIP,2016-11-05
CUST0966,Customer Name 966,1980-09-10,Other,India,Retail,2015-04-13
CUST0967,Customer Name 967,1987-05-23,F,USA,VIP,2018-06-11
CUST0968,Customer Name 968,1978-07-11,M,Australia,Retail,2023-11-23
CUST0969,Customer Name 969,1994-01-21,M,Australia,Youth,2023-07-31
CUST0970,Customer Name 970,1996-09-29,M,Germany,Retail,2022-02-21
CUST0971,Customer Name 971,1993-08-08,F,UK,Corporate,2017-07-18
CUST0972,Customer Name 972,1989-10-15,F,UK,SME,2025-04-20
CUST0973,Customer Name 973,1965-06-22,Other,Canada,Corporate,2016-08-21
CUST0974,Customer Name 974,2000-09-11,M,France,Corporate,2018-01-07
CUST0975,Customer Name 975,1962-09-17,Other,France,Corporate,2023-02-04
CUST0976,Customer Name 976,1989-05-26,F,Australia,Corporate,2025-06-16
CUST0977,Customer Name 977,1981-12-07,F,Singapore,VIP,2025-03-16
CUST0978,Customer Name 978,2001-01-30,Other,UK,Youth,2015-08-31
CUST0979,Customer Name 979,1977-01-13,M,Germany,SME,2024-01-16
CUST0980,Customer Name 980,1961-10-04,M,Singapore,Retail,2023-07-25
CUST0981,Customer Name 981,1966-03-19,M,France,Retail,2016-12-31
CUST0982,Customer Name 982,1975-07-30,F,India,Youth,2016-08-02
CUST0983,Customer Name 983,2005-11-19,M,India,Corporate,2023-03-16
CUST0984,Customer Name 984,1999-02-21,M,UK,Corporate,2017-03-20
CUST0985,Customer Name 985,1999-12-15,Other,France,SME,2025-04-07
CUST0986,Customer Name 986,1961-05-30,Other,France,Retail,2024-03-05
CUST0987,Customer Name 987,2005-09-30,Other,Singapore,Corporate,2015-01-08
CUST0988,Customer Name 988,1978-05-04,Other,Canada,VIP,2022-05-05
CUST0989,Customer Name 989,1999-03-19,F,Germany,SME,2023-11-18
CUST0990,Customer Name 990,1962-09-26,M,UK,VIP,2022-02-27
CUST0991,Customer Name 991,1971-12-03,F,Canada,VIP,2021-04-20
CUST0992,Customer Name 992,1992-01-07,M,France,Youth,2015-09-27
CUST0993,Customer Name 993,1995-04-25,F,UK,Youth,2024-01-06
CUST0994,Customer Name 994,2004-05-02,M,Australia,VIP,2022-04-19
CUST0995,Customer Name 995,1990-02-03,M,Germany,Youth,2018-11-26
CUST0996,Customer Name 996,1978-12-05,M,UK,VIP,2023-03-15
CUST0997,Customer Name 997,1972-05-07,F,Canada,Corporate,2021-06-26
CUST0998,Customer Name 998,1999-10-31,Other,France,Youth,2020-12-18
CUST0999,Customer Name 999,1989-08-29,Other,Canada,VIP,2025-01-08
CUST1000,Customer Name 1000,2003-03-13,F,India,SME,2024-10-19
